# Logfile created on 2026-02-11 04:54:19 +0100 by logger.rb/v1.4.3
2026-02-11 04:54:19 +0100: Memory Usage (428268K) : Starting running IHP-SG13G2 KLayout DRC runset on /home/designer/shared/IHP-AnalogAcademy/modules/module_3_8_bit_SAR_ADC/part_5_analog_layout/CDAC/layout/C-DAC.gds
2026-02-11 04:54:19 +0100: Memory Usage (428268K) : Ruby Version for klayout: 3.0.2
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : Loading database to memory is complete.
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : IHP-SG13G2 KLayout DRC runset output at: /home/designer/shared/IHP-AnalogAcademy/modules/module_3_8_bit_SAR_ADC/part_5_analog_layout/CDAC/layout/drc_run_CDAC/C-DAC_CDAC_main.lyrdb
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : Evaluate switches.
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : tables selected: main
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : KLayout will use 1 thread(s) in tiling mode.
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : deep mode is enabled.
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : FEOL enabled: true
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : BEOL enabled: true
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : OFFGRID enabled: true
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : PIN enabled: true
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : FORBIDDEN enabled: true
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : RECOMMENDED enabled: false
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : PreCheck DRC enabled: false
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : CONNECTIVITY_RULES enabled: true.
2026-02-11 04:54:19 +0100: Memory Usage (429420K) : Read in polygons from layers.
2026-02-11 04:54:19 +0100: Memory Usage (429932K) : activ_drw has 0 polygons
2026-02-11 04:54:19 +0100: Memory Usage (429932K) : activ_pin has 0 polygons
2026-02-11 04:54:19 +0100: Memory Usage (429932K) : activ_mask has 0 polygons
2026-02-11 04:54:19 +0100: Memory Usage (429932K) : activ_filler has 0 polygons
