 4.50346259e-01  4.50346259e-01 
 4.24854760e-01  4.24854760e-01 
 4.52060979e-01  4.52060979e-01 
 4.96546313e-01  4.96546313e-01 
 5.32321871e-01  5.32321871e-01 
 4.45599984e-01  4.45599984e-01 
 4.26768620e-01  4.26768620e-01 
 5.05480151e-01  5.05480151e-01 
 3.72492116e-01  3.72492116e-01 
 3.59414026e-01  3.59414026e-01 
 4.52073363e-01  4.52073363e-01 
 5.00762466e-01  5.00762466e-01 
 4.56933886e-01  4.56933886e-01 
 4.76626868e-01  4.76626868e-01 
 4.53957006e-01  4.53957006e-01 
 4.83713733e-01  4.83713733e-01 
 4.99248006e-01  4.99248006e-01 
 4.06696273e-01  4.06696273e-01 
 4.83319794e-01  4.83319794e-01 
 4.85902127e-01  4.85902127e-01 
 4.56055772e-01  4.56055772e-01 
 4.35665613e-01  4.35665613e-01 
 4.48337014e-01  4.48337014e-01 
 4.46622567e-01  4.46622567e-01 
 4.39976967e-01  4.39976967e-01 
 4.54823778e-01  4.54823778e-01 
 3.99553458e-01  3.99553458e-01 
 4.30022913e-01  4.30022913e-01 
 5.26021307e-01  5.26021307e-01 
 5.09900533e-01  5.09900533e-01 
 4.87666223e-01  4.87666223e-01 
 3.55187903e-01  3.55187903e-01 
 4.16716118e-01  4.16716118e-01 
 4.18466069e-01  4.18466069e-01 
 3.89782389e-01  3.89782389e-01 
 5.03301765e-01  5.03301765e-01 
 4.87000494e-01  4.87000494e-01 
 4.48533222e-01  4.48533222e-01 
 4.58168423e-01  4.58168423e-01 
 4.64375335e-01  4.64375335e-01 
 4.93717320e-01  4.93717320e-01 
 5.40671738e-01  5.40671738e-01 
 4.26127333e-01  4.26127333e-01 
 4.84498866e-01  4.84498866e-01 
 4.44068660e-01  4.44068660e-01 
 4.32269116e-01  4.32269116e-01 
 4.54745605e-01  4.54745605e-01 
 5.22429801e-01  5.22429801e-01 
 4.11760650e-01  4.11760650e-01 
 4.24686183e-01  4.24686183e-01 
 5.16598555e-01  5.16598555e-01 
 4.20490067e-01  4.20490067e-01 
 4.64544043e-01  4.64544043e-01 
 4.52016223e-01  4.52016223e-01 
 4.91384705e-01  4.91384705e-01 
 4.73753471e-01  4.73753471e-01 
 4.95641889e-01  4.95641889e-01 
 3.74932717e-01  3.74932717e-01 
 4.45819644e-01  4.45819644e-01 
 4.38986174e-01  4.38986174e-01 
 4.40568172e-01  4.40568172e-01 
 4.28055046e-01  4.28055046e-01 
 4.76622044e-01  4.76622044e-01 
 5.22658845e-01  5.22658845e-01 
 4.60798359e-01  4.60798359e-01 
 4.53678528e-01  4.53678528e-01 
 4.60692505e-01  4.60692505e-01 
 4.44522936e-01  4.44522936e-01 
 4.75817786e-01  4.75817786e-01 
 4.29220743e-01  4.29220743e-01 
 5.30590034e-01  5.30590034e-01 
 5.10535192e-01  5.10535192e-01 
 4.71040770e-01  4.71040770e-01 
 4.30350034e-01  4.30350034e-01 
 5.56291182e-01  5.56291182e-01 
 4.55122487e-01  4.55122487e-01 
 3.77100158e-01  3.77100158e-01 
 3.96292765e-01  3.96292765e-01 
 4.87471562e-01  4.87471562e-01 
 4.00548174e-01  4.00548174e-01 
 4.03813080e-01  4.03813080e-01 
 4.40691104e-01  4.40691104e-01 
 4.57745196e-01  4.57745196e-01 
 5.06731861e-01  5.06731861e-01 
 3.96960603e-01  3.96960603e-01 
 4.52682834e-01  4.52682834e-01 
 4.60668050e-01  4.60668050e-01 
 4.42695730e-01  4.42695730e-01 
 4.91720285e-01  4.91720285e-01 
 5.36499244e-01  5.36499244e-01 
 4.14771395e-01  4.14771395e-01 
 4.32267987e-01  4.32267987e-01 
 4.37423962e-01  4.37423962e-01 
 4.78070639e-01  4.78070639e-01 
 4.13359972e-01  4.13359972e-01 
 4.31499551e-01  4.31499551e-01 
 4.80410724e-01  4.80410724e-01 
 4.55976265e-01  4.55976265e-01 
 5.05276376e-01  5.05276376e-01 
 4.46788565e-01  4.46788565e-01 
 4.74257649e-01  4.74257649e-01 
 4.31730832e-01  4.31730832e-01 
 4.48091779e-01  4.48091779e-01 
 4.49819717e-01  4.49819717e-01 
 4.64185057e-01  4.64185057e-01 
 4.57995917e-01  4.57995917e-01 
 4.27088907e-01  4.27088907e-01 
 4.42111086e-01  4.42111086e-01 
 4.49116245e-01  4.49116245e-01 
 4.04727437e-01  4.04727437e-01 
 4.19490501e-01  4.19490501e-01 
 4.19408428e-01  4.19408428e-01 
 4.28733922e-01  4.28733922e-01 
 4.95726954e-01  4.95726954e-01 
 4.39128808e-01  4.39128808e-01 
 4.47186853e-01  4.47186853e-01 
 4.46019024e-01  4.46019024e-01 
 4.20670049e-01  4.20670049e-01 
 4.77910242e-01  4.77910242e-01 
 4.78546558e-01  4.78546558e-01 
 5.25143444e-01  5.25143444e-01 
 4.52630131e-01  4.52630131e-01 
 4.50909848e-01  4.50909848e-01 
 4.52024689e-01  4.52024689e-01 
 4.23833780e-01  4.23833780e-01 
 5.06278319e-01  5.06278319e-01 
 5.32937601e-01  5.32937601e-01 
 5.04272519e-01  5.04272519e-01 
 4.70034973e-01  4.70034973e-01 
 4.20902125e-01  4.20902125e-01 
 4.48445281e-01  4.48445281e-01 
 4.57147810e-01  4.57147810e-01 
 4.80026746e-01  4.80026746e-01 
 5.13981776e-01  5.13981776e-01 
 5.12940824e-01  5.12940824e-01 
 4.69146959e-01  4.69146959e-01 
 4.56124292e-01  4.56124292e-01 
 4.89016459e-01  4.89016459e-01 
 4.58666065e-01  4.58666065e-01 
 4.55308678e-01  4.55308678e-01 
 4.79781080e-01  4.79781080e-01 
 4.31789489e-01  4.31789489e-01 
 4.99424386e-01  4.99424386e-01 
 5.04317601e-01  5.04317601e-01 
 5.41737776e-01  5.41737776e-01 
 4.77280457e-01  4.77280457e-01 
 4.80781377e-01  4.80781377e-01 
 4.45674607e-01  4.45674607e-01 
 4.25548020e-01  4.25548020e-01 
 4.64347698e-01  4.64347698e-01 
 4.55945628e-01  4.55945628e-01 
 4.55571348e-01  4.55571348e-01 
 4.55955259e-01  4.55955259e-01 
 4.52536752e-01  4.52536752e-01 
 4.37160250e-01  4.37160250e-01 
 4.06898043e-01  4.06898043e-01 
 4.56562390e-01  4.56562390e-01 
 4.75877955e-01  4.75877955e-01 
 4.69379738e-01  4.69379738e-01 
 4.60439366e-01  4.60439366e-01 
 4.81048369e-01  4.81048369e-01 
 4.76547898e-01  4.76547898e-01 
 4.44861753e-01  4.44861753e-01 
 4.06718724e-01  4.06718724e-01 
 4.56496644e-01  4.56496644e-01 
 4.66136479e-01  4.66136479e-01 
 4.58156342e-01  4.58156342e-01 
 4.30029805e-01  4.30029805e-01 
 4.10496383e-01  4.10496383e-01 
 5.27503848e-01  5.27503848e-01 
 4.92746211e-01  4.92746211e-01 
 4.98843639e-01  4.98843639e-01 
 4.58160974e-01  4.58160974e-01 
 4.91187978e-01  4.91187978e-01 
 4.65424698e-01  4.65424698e-01 
 4.40718708e-01  4.40718708e-01 
 4.71974763e-01  4.71974763e-01 
 4.75945582e-01  4.75945582e-01 
 4.48484272e-01  4.48484272e-01 
 4.30790969e-01  4.30790969e-01 
 4.51973505e-01  4.51973505e-01 
 4.95840065e-01  4.95840065e-01 
 4.54569552e-01  4.54569552e-01 
 4.95515431e-01  4.95515431e-01 
 4.38868337e-01  4.38868337e-01 
 4.70382743e-01  4.70382743e-01 
 4.63277384e-01  4.63277384e-01 
 4.28756643e-01  4.28756643e-01 
 4.25692419e-01  4.25692419e-01 
 4.74811543e-01  4.74811543e-01 
 4.39927698e-01  4.39927698e-01 
 4.65832597e-01  4.65832597e-01 
 4.38922064e-01  4.38922064e-01 
 4.82589521e-01  4.82589521e-01 
 4.25162321e-01  4.25162321e-01 
 4.89055990e-01  4.89055990e-01 
 5.07786979e-01  5.07786979e-01 
 4.98990243e-01  4.98990243e-01 
 4.13878099e-01  4.13878099e-01 
 3.70863708e-01  3.70863708e-01 
 4.85176847e-01  4.85176847e-01 
 3.79542816e-01  3.79542816e-01 
 4.80269396e-01  4.80269396e-01 
 4.74183470e-01  4.74183470e-01 
 4.97062858e-01  4.97062858e-01 
 4.75504526e-01  4.75504526e-01 
 4.22468641e-01  4.22468641e-01 
 4.30325146e-01  4.30325146e-01 
 4.31274082e-01  4.31274082e-01 
 4.34824523e-01  4.34824523e-01 
 4.18876573e-01  4.18876573e-01 
 4.37784104e-01  4.37784104e-01 
 4.63768447e-01  4.63768447e-01 
 4.65274679e-01  4.65274679e-01 
 4.92595903e-01  4.92595903e-01 
 4.73093978e-01  4.73093978e-01 
 4.54602750e-01  4.54602750e-01 
 4.28562204e-01  4.28562204e-01 
 4.60064510e-01  4.60064510e-01 
 3.91350617e-01  3.91350617e-01 
 5.40165352e-01  5.40165352e-01 
 5.03543208e-01  5.03543208e-01 
 4.54651934e-01  4.54651934e-01 
 4.36036264e-01  4.36036264e-01 
 4.66791396e-01  4.66791396e-01 
 4.47288706e-01  4.47288706e-01 
 5.09470603e-01  5.09470603e-01 
 4.08684815e-01  4.08684815e-01 
 4.67428086e-01  4.67428086e-01 
 4.98026993e-01  4.98026993e-01 
 4.89254474e-01  4.89254474e-01 
 4.47737789e-01  4.47737789e-01 
 3.86665189e-01  3.86665189e-01 
 4.86354750e-01  4.86354750e-01 
 4.53555977e-01  4.53555977e-01 
 4.69647580e-01  4.69647580e-01 
 4.57107703e-01  4.57107703e-01 
 4.97043366e-01  4.97043366e-01 
 4.04655740e-01  4.04655740e-01 
 4.33747895e-01  4.33747895e-01 
 4.59210052e-01  4.59210052e-01 
 4.51855543e-01  4.51855543e-01 
 5.27563508e-01  5.27563508e-01 
 3.95933886e-01  3.95933886e-01 
 4.21985973e-01  4.21985973e-01 
 4.43501133e-01  4.43501133e-01 
 4.27780034e-01  4.27780034e-01 
 4.28655861e-01  4.28655861e-01 
 4.44619263e-01  4.44619263e-01 
 5.17451679e-01  5.17451679e-01 
 4.96217946e-01  4.96217946e-01 
 4.45328301e-01  4.45328301e-01 
 5.29094723e-01  5.29094723e-01 
 4.56708569e-01  4.56708569e-01 
 4.54984044e-01  4.54984044e-01 
 5.27803473e-01  5.27803473e-01 
 4.23892801e-01  4.23892801e-01 
 4.40996048e-01  4.40996048e-01 
 4.84286176e-01  4.84286176e-01 
 4.78082365e-01  4.78082365e-01 
 3.72875174e-01  3.72875174e-01 
 4.80516882e-01  4.80516882e-01 
 4.58065232e-01  4.58065232e-01 
 5.21129837e-01  5.21129837e-01 
 4.96224388e-01  4.96224388e-01 
 5.04409630e-01  5.04409630e-01 
 4.13992176e-01  4.13992176e-01 
 4.23893760e-01  4.23893760e-01 
 5.27156878e-01  5.27156878e-01 
 5.09848283e-01  5.09848283e-01 
 4.81890334e-01  4.81890334e-01 
 4.53092221e-01  4.53092221e-01 
 4.39751698e-01  4.39751698e-01 
 5.30730926e-01  5.30730926e-01 
 5.02252454e-01  5.02252454e-01 
 4.93433287e-01  4.93433287e-01 
 4.68071072e-01  4.68071072e-01 
 4.07471142e-01  4.07471142e-01 
 4.25518824e-01  4.25518824e-01 
 4.57031875e-01  4.57031875e-01 
 5.07912416e-01  5.07912416e-01 
 4.60608257e-01  4.60608257e-01 
 4.56991930e-01  4.56991930e-01 
 4.21891191e-01  4.21891191e-01 
 4.67283863e-01  4.67283863e-01 
 5.00380050e-01  5.00380050e-01 
 5.13674104e-01  5.13674104e-01 
 3.87753257e-01  3.87753257e-01 
 4.42065024e-01  4.42065024e-01 
 4.80327678e-01  4.80327678e-01 
 4.42137466e-01  4.42137466e-01 
 4.60256989e-01  4.60256989e-01 
 4.42154276e-01  4.42154276e-01 
 4.04280777e-01  4.04280777e-01 
 4.39406688e-01  4.39406688e-01 
 4.17550756e-01  4.17550756e-01 
 4.00430113e-01  4.00430113e-01 
 4.39319150e-01  4.39319150e-01 
 4.44690441e-01  4.44690441e-01 
 4.35303333e-01  4.35303333e-01 
 5.11670848e-01  5.11670848e-01 
 4.84385184e-01  4.84385184e-01 
 4.00573152e-01  4.00573152e-01 
 4.98705414e-01  4.98705414e-01 
 4.36911041e-01  4.36911041e-01 
 4.35322682e-01  4.35322682e-01 
 4.85806767e-01  4.85806767e-01 
 4.49420579e-01  4.49420579e-01 
 4.07690547e-01  4.07690547e-01 
 4.59288955e-01  4.59288955e-01 
 4.08139360e-01  4.08139360e-01 
 4.15231139e-01  4.15231139e-01 
 4.75468186e-01  4.75468186e-01 
 4.87484272e-01  4.87484272e-01 
 4.55766645e-01  4.55766645e-01 
 4.39148068e-01  4.39148068e-01 
 4.85064277e-01  4.85064277e-01 
 4.44649766e-01  4.44649766e-01 
 4.19734512e-01  4.19734512e-01 
 5.17494163e-01  5.17494163e-01 
 5.45409066e-01  5.45409066e-01 
 3.72992561e-01  3.72992561e-01 
 4.07090442e-01  4.07090442e-01 
 4.21557470e-01  4.21557470e-01 
 4.33706331e-01  4.33706331e-01 
 4.33433252e-01  4.33433252e-01 
 4.82147906e-01  4.82147906e-01 
 4.82963009e-01  4.82963009e-01 
 4.73759353e-01  4.73759353e-01 
 4.53673325e-01  4.53673325e-01 
 4.82599564e-01  4.82599564e-01 
 4.16887201e-01  4.16887201e-01 
 5.19386657e-01  5.19386657e-01 
 4.33925871e-01  4.33925871e-01 
 5.00153447e-01  5.00153447e-01 
 4.58886074e-01  4.58886074e-01 
 4.85707379e-01  4.85707379e-01 
 4.60471196e-01  4.60471196e-01 
 4.19321230e-01  4.19321230e-01 
 4.20426835e-01  4.20426835e-01 
 4.69291021e-01  4.69291021e-01 
 4.82876661e-01  4.82876661e-01 
 5.18729437e-01  5.18729437e-01 
 4.79278240e-01  4.79278240e-01 
 4.90835384e-01  4.90835384e-01 
 4.27550737e-01  4.27550737e-01 
 3.99690859e-01  3.99690859e-01 
 4.44668458e-01  4.44668458e-01 
 4.60969535e-01  4.60969535e-01 
 4.64260810e-01  4.64260810e-01 
 4.20288835e-01  4.20288835e-01 
 4.41660268e-01  4.41660268e-01 
 4.70383772e-01  4.70383772e-01 
 4.90046215e-01  4.90046215e-01 
 4.48475972e-01  4.48475972e-01 
 4.89784899e-01  4.89784899e-01 
 4.52856553e-01  4.52856553e-01 
 4.63464385e-01  4.63464385e-01 
 4.50271591e-01  4.50271591e-01 
 4.37944359e-01  4.37944359e-01 
 5.12996903e-01  5.12996903e-01 
 4.60760993e-01  4.60760993e-01 
 4.15787866e-01  4.15787866e-01 
 4.97625495e-01  4.97625495e-01 
 4.22350464e-01  4.22350464e-01 
 4.04719985e-01  4.04719985e-01 
 4.31213924e-01  4.31213924e-01 
 4.43437543e-01  4.43437543e-01 
 4.64962696e-01  4.64962696e-01 
 4.74340605e-01  4.74340605e-01 
 4.87981947e-01  4.87981947e-01 
 4.90579245e-01  4.90579245e-01 
 4.01054572e-01  4.01054572e-01 
 5.02157247e-01  5.02157247e-01 
 4.52937676e-01  4.52937676e-01 
 4.69689211e-01  4.69689211e-01 
 4.44408177e-01  4.44408177e-01 
 5.28714504e-01  5.28714504e-01 
 4.48566704e-01  4.48566704e-01 
 4.98165268e-01  4.98165268e-01 
 4.69188154e-01  4.69188154e-01 
 5.13044974e-01  5.13044974e-01 
 4.52894678e-01  4.52894678e-01 
 5.09217981e-01  5.09217981e-01 
 5.08266526e-01  5.08266526e-01 
 3.38512929e-01  3.38512929e-01 
 4.43343537e-01  4.43343537e-01 
 4.54580735e-01  4.54580735e-01 
 4.16487253e-01  4.16487253e-01 
 4.70672109e-01  4.70672109e-01 
 4.58942942e-01  4.58942942e-01 
 4.78202324e-01  4.78202324e-01 
 4.50572285e-01  4.50572285e-01 
 4.21924455e-01  4.21924455e-01 
 3.97047167e-01  3.97047167e-01 
 4.67443581e-01  4.67443581e-01 
 4.30019125e-01  4.30019125e-01 
 4.08123750e-01  4.08123750e-01 
 5.10667254e-01  5.10667254e-01 
 4.09757821e-01  4.09757821e-01 
 4.99683024e-01  4.99683024e-01 
 4.38211839e-01  4.38211839e-01 
 4.88818337e-01  4.88818337e-01 
 3.95042204e-01  3.95042204e-01 
 4.67652652e-01  4.67652652e-01 
 4.62230410e-01  4.62230410e-01 
 3.96081636e-01  3.96081636e-01 
 4.87679946e-01  4.87679946e-01 
 4.79047612e-01  4.79047612e-01 
 5.07757360e-01  5.07757360e-01 
 4.98584702e-01  4.98584702e-01 
 4.50909389e-01  4.50909389e-01 
 4.88992301e-01  4.88992301e-01 
 4.88301353e-01  4.88301353e-01 
 4.16247434e-01  4.16247434e-01 
 4.05423187e-01  4.05423187e-01 
 4.66054056e-01  4.66054056e-01 
 4.68444559e-01  4.68444559e-01 
 4.30050802e-01  4.30050802e-01 
 4.96817200e-01  4.96817200e-01 
 4.18093432e-01  4.18093432e-01 
 4.60096998e-01  4.60096998e-01 
 4.35949338e-01  4.35949338e-01 
 4.44492626e-01  4.44492626e-01 
 4.05068037e-01  4.05068037e-01 
 4.76595433e-01  4.76595433e-01 
 5.24071799e-01  5.24071799e-01 
 4.61350669e-01  4.61350669e-01 
 4.92597467e-01  4.92597467e-01 
 4.05587131e-01  4.05587131e-01 
 3.75886258e-01  3.75886258e-01 
 4.40795467e-01  4.40795467e-01 
 5.24404404e-01  5.24404404e-01 
 4.64942676e-01  4.64942676e-01 
 4.94185377e-01  4.94185377e-01 
 4.27518880e-01  4.27518880e-01 
 4.70708395e-01  4.70708395e-01 
 4.71625532e-01  4.71625532e-01 
 4.58137053e-01  4.58137053e-01 
 4.73806171e-01  4.73806171e-01 
 4.46038378e-01  4.46038378e-01 
 4.29411214e-01  4.29411214e-01 
 4.70217903e-01  4.70217903e-01 
 4.94890449e-01  4.94890449e-01 
 4.55891007e-01  4.55891007e-01 
 4.74454368e-01  4.74454368e-01 
 4.64354442e-01  4.64354442e-01 
 4.22695181e-01  4.22695181e-01 
 5.07431926e-01  5.07431926e-01 
 4.95539005e-01  4.95539005e-01 
 4.78242436e-01  4.78242436e-01 
 4.29602594e-01  4.29602594e-01 
 5.01624729e-01  5.01624729e-01 
 4.23085252e-01  4.23085252e-01 
 4.53114223e-01  4.53114223e-01 
 3.96136612e-01  3.96136612e-01 
 4.75571028e-01  4.75571028e-01 
 4.64394070e-01  4.64394070e-01 
 4.98807902e-01  4.98807902e-01 
 4.35499992e-01  4.35499992e-01 
 4.20618124e-01  4.20618124e-01 
 3.86761455e-01  3.86761455e-01 
 4.12629724e-01  4.12629724e-01 
 5.03627911e-01  5.03627911e-01 
 4.69262719e-01  4.69262719e-01 
 4.49957156e-01  4.49957156e-01 
 4.46383120e-01  4.46383120e-01 
 4.33192307e-01  4.33192307e-01 
 4.32782857e-01  4.32782857e-01 
 4.63640567e-01  4.63640567e-01 
 4.19030866e-01  4.19030866e-01 
 4.31216392e-01  4.31216392e-01 
 4.28417404e-01  4.28417404e-01 
 4.51577435e-01  4.51577435e-01 
 4.07871447e-01  4.07871447e-01 
 4.61793675e-01  4.61793675e-01 
 4.98123189e-01  4.98123189e-01 
 4.31823163e-01  4.31823163e-01 
 4.66972889e-01  4.66972889e-01 
 4.61543292e-01  4.61543292e-01 
 4.15215963e-01  4.15215963e-01 
 5.05414912e-01  5.05414912e-01 
 4.66320213e-01  4.66320213e-01 
 5.07988305e-01  5.07988305e-01 
 5.11457089e-01  5.11457089e-01 
 4.62739615e-01  4.62739615e-01 
 5.41169191e-01  5.41169191e-01 
 4.63874175e-01  4.63874175e-01 
 4.60673139e-01  4.60673139e-01 
 4.72694105e-01  4.72694105e-01 
 4.97151868e-01  4.97151868e-01 
 4.52871139e-01  4.52871139e-01 
 5.05789213e-01  5.05789213e-01 
 4.46272989e-01  4.46272989e-01 
 4.66534291e-01  4.66534291e-01 
 4.23533337e-01  4.23533337e-01 
 4.96979025e-01  4.96979025e-01 
 4.29019254e-01  4.29019254e-01 
 4.37528923e-01  4.37528923e-01 
 3.91593728e-01  3.91593728e-01 
 4.69967603e-01  4.69967603e-01 
 4.57194748e-01  4.57194748e-01 
 4.43915940e-01  4.43915940e-01 
 4.13239616e-01  4.13239616e-01 
 5.14042686e-01  5.14042686e-01 
 4.71112497e-01  4.71112497e-01 
 4.60566196e-01  4.60566196e-01 
 4.55379688e-01  4.55379688e-01 
 5.15360858e-01  5.15360858e-01 
 4.53812107e-01  4.53812107e-01 
 4.55799938e-01  4.55799938e-01 
 4.55640527e-01  4.55640527e-01 
 4.53454769e-01  4.53454769e-01 
 4.53900620e-01  4.53900620e-01 
 4.60102757e-01  4.60102757e-01 
 4.42362751e-01  4.42362751e-01 
 4.82075237e-01  4.82075237e-01 
 5.17142410e-01  5.17142410e-01 
 4.11871914e-01  4.11871914e-01 
 4.46739431e-01  4.46739431e-01 
 4.09097833e-01  4.09097833e-01 
 4.04159265e-01  4.04159265e-01 
 4.36092123e-01  4.36092123e-01 
 4.70527294e-01  4.70527294e-01 
 4.88085770e-01  4.88085770e-01 
 4.42401899e-01  4.42401899e-01 
 4.58646226e-01  4.58646226e-01 
 4.58333595e-01  4.58333595e-01 
 4.71664501e-01  4.71664501e-01 
 4.67746837e-01  4.67746837e-01 
 4.38042064e-01  4.38042064e-01 
 4.96992450e-01  4.96992450e-01 
 4.86886715e-01  4.86886715e-01 
 4.76028253e-01  4.76028253e-01 
 4.19868319e-01  4.19868319e-01 
 4.32187928e-01  4.32187928e-01 
 4.80715924e-01  4.80715924e-01 
 4.76767750e-01  4.76767750e-01 
 4.36944900e-01  4.36944900e-01 
 4.16134470e-01  4.16134470e-01 
 4.72236734e-01  4.72236734e-01 
 4.17568151e-01  4.17568151e-01 
 5.05299168e-01  5.05299168e-01 
 4.61896487e-01  4.61896487e-01 
 4.81036497e-01  4.81036497e-01 
 4.27386126e-01  4.27386126e-01 
 5.07336734e-01  5.07336734e-01 
 4.35425442e-01  4.35425442e-01 
 4.26307816e-01  4.26307816e-01 
 4.89066381e-01  4.89066381e-01 
 5.17607357e-01  5.17607357e-01 
 5.08327647e-01  5.08327647e-01 
 4.08606296e-01  4.08606296e-01 
 3.91322790e-01  3.91322790e-01 
 4.54621583e-01  4.54621583e-01 
 4.87625655e-01  4.87625655e-01 
 4.60484366e-01  4.60484366e-01 
 4.93213479e-01  4.93213479e-01 
 4.45552804e-01  4.45552804e-01 
 4.50615687e-01  4.50615687e-01 
 4.98264098e-01  4.98264098e-01 
 4.68326936e-01  4.68326936e-01 
 5.01030568e-01  5.01030568e-01 
 4.36312186e-01  4.36312186e-01 
 4.05604498e-01  4.05604498e-01 
